Has already crawled 0 countries
Fetching data for Afghanistan...
Fetching Afghanistan successfully
Bahrain | eVisa / Visa on arrival
Bangladesh | Visa on arrival
Barbados | Visa not required
Belarus | Visa not required
Belgium | Visa not required
Belize | Visa not required
Benin | eVisa / Visa on arrival
Bhutan | Visa required
Bolivia | Visa on arrival
Bosnia and Herzegovina | Visa not required
Botswana | Visa not required
Brazil | Visa not required
Brunei | Visa not required
Bulgaria | Visa not required
Burkina Faso | Visa required
Burundi | Visa required
Cambodia | eVisa / Visa on arrival
Cameroon | Visa required
Canada | Visa not required
Cape Verde | Visa on arrival
Central African Republic | Visa required
Chad | Visa required
Chile | Visa not required
China | Visa required
Colombia | Visa not required
Comoros | Visa on arrival
Republic of the Congo | Visa required
Democratic Republic of the Congo | Visa required
Costa Rica | Visa not required
C么te d'Ivoire | Visa required
Croatia | Visa not required
Cuba | Tourist Card required
Cyprus | Visa not required
Czech Republic | Visa not required
Denmark | Visa not required
Djibouti | eVisa
Dominica | Visa not required
Dominican Republic | Visa not required
Ecuador | Visa not required
Egypt | eVisa / Visa on arrival
El Salvador | Visa not required
Equatorial Guinea | Visa required
Eritrea | Visa required
Estonia | Visa not required
Eswatini | Visa not required
Ethiopia | eVisa / Visa on arrival
Fiji | Visa not required
Finland | Visa not required
France | Visa not required
Gabon | eVisa / Visa on arrival
Gambia | Visa not required
Georgia | Visa not required
Germany | Visa not required
Ghana | Visa required
Greece | Visa not required
Grenada | Visa not required
Guatemala | Visa not required
Guinea | Visa required
Guinea-Bissau | eVisa / Visa on arrival
Guyana | Visa not required
Haiti | Visa not required
Honduras | Visa not required
Hungary | Visa not required
Iceland | Visa not required
India | eVisa / Visa on arrival
Indonesia | Visa not required
Iran | Visa on arrival
Iraq | Travel banned
Ireland | Visa not required
Israel | Visa not required
Italy | Visa not required
Jamaica | Visa not required
Japan | Visa not required
Jordan | Visa on arrival
Kazakhstan | Visa not required
Kenya | eVisa / Visa on arrival
Kiribati | Visa not required
North Korea | Particular visit regime
Kuwait | eVisa / Visa on arrival
Kyrgyzstan | Visa not required
Laos | Visa not required
Latvia | Visa not required
Lebanon | Visa on arrival
Lesotho | Visa not required
Liberia | Visa not required
Libya | Travel banned
Liechtenstein | Visa not required
Lithuania | Visa not required
Luxembourg | Visa not required
Macedonia | Visa not required
Madagascar | Visa on arrival
Malawi | Visa on arrival
Malaysia | Visa not required
Maldives | Visa on arrival
Mali | Visa required
Malta | Visa not required
Marshall Islands | Visa on arrival
Mauritania | Visa on arrival
Mauritius | Visa not required
Mexico | Visa not required
Micronesia | Visa not required
Moldova | Visa not required
Monaco | Visa not required
Mongolia | Visa required
Montenegro | Visa not required
Morocco | Visa not required
Mozambique | Visa on arrival
Myanmar | Visa not required
Namibia | Visa required
Nauru | Visa required
Nepal | Visa on arrival
Netherlands | Visa not required
New Zealand | Visa not required
Nicaragua | Visa not required
Niger | Visa required
Nigeria | Visa required
Norway | Visa not required
Oman | eVisa
Pakistan | Visa required
Palau | Visa on arrival
Panama | Visa not required
Papua New Guinea | eVisa / Free visa on arrival
Paraguay | Visa not required
Peru | Visa not required
Philippines | Visa not required
Poland | Visa not required
Portugal | Visa not required
Qatar | Visa not required
Romania | Visa not required
Russia | Visa not required
Rwanda | eVisa / Visa on arrival
Saint Kitts and Nevis | Visa not required
Saint Lucia | Visa not required
Saint Vincent and the Grenadines | Visa not required
Samoa | Entry Permit on arrival
San Marino | Visa not required
S茫o Tom茅 and Pr铆ncipe | Visa not required
Saudi Arabia | Visa required
Senegal | Visa not required
Serbia | Visa not required
Seychelles | Visitor's Permit on arrival
Singapore | Visa not required
Sierra Leone | Visa required
Slovakia | Visa not required
Slovenia | Visa not required
Solomon Islands | Visitor's permit on arrival
Somalia | Travel banned
South Africa | Visa not required
South Sudan | Visa required
Spain | Visa not required
Sri Lanka | eVisa / Visa on arrival
Sudan | Visa required
Suriname | Visa not required
Sweden | Visa not required
Switzerland | Visa not required
Syria | Travel banned
Tajikistan | eVisa
Tanzania | eVisa / Visa on arrival
Thailand | Visa not required
Timor-Leste | Visa on arrival
Togo | Visa on arrival
Tonga | Visa on arrival
Trinidad and Tobago | Visa not required
Tunisia | Visa not required
Turkey | Visa not required
Turkmenistan | Visa required
Tuvalu | Visa on arrival
Uganda | eVisa / Visa on arrival
Ukraine | Visa not required
United Arab Emirates | Free visa on arrival
United Kingdom | Visa not required
United States | Visa Waiver Program
Uruguay | Visa not required
Uzbekistan | Visa not required
Vanuatu | Visa not required
Vatican City | Visa not required
Venezuela | Visa not required
Vietnam | Visa not required
Yemen | Travel banned
Zambia | eVisa / Visa on arrival
Zimbabwe | eVisa / Visa on arrival
Processing table 2 ...
Visitor to | Visa requirement
Abkhazia | Visa required
Mount Athos | Special permit required
ATO zone | Special permission required
BrestandGrodno | Visa not required
Crimea | Visa not required
Turkish Republic of Northern Cyprus | Visa not required
UN Buffer Zone in Cyprus | Access Permit required
Faroe Islands | Visa not required
Gibraltar | Visa not required
Guernsey | Visa not required
Isle of Man | Visa not required
Jan Mayen | Permit required
Jersey | Visa not required
Kosovo | Visa not required
Nagorno-Karabakh Republic | Visa required
Russia | Special authorization required
South Ossetia | Visa not required
Transnistria | Visa not required
Visitor to | Visa requirement
British Indian Ocean Territory | Special permit required
EritreaoutsideAsmara | Travel permit required
Mayotte | Visa not required
R茅union | Visa not required
Ascension Island | eVisa
Saint Helena | Visitor's Pass required
Tristan da Cunha | Permission required
Sahrawi Arab Democratic Republic | 
Somaliland | Travel banned
Sudan | Travel permit required
Darfur | Travel permit required
Visitor to | Visa requirement
Hainan | Visa on arrival
North KoreaGaesung Industrial Complex | Admission refused
Hong Kong | Visa not required
IndiaPAP/RAP | PAP/RAP required
Kazakhstan | Special permission required
Kish Island | Visa not required
Macao | Visa not required
SabahandSarawak | Visa not required
Maldives | Permission required
North KoreaoutsidePyongyang | Admission refused
Palestine | Visa not required
Taiwan | Visa not required
Gorno-Badakhshan Autonomous Province | OIVR permit required
Tibet Autonomous Region | TTP required
Turkmenistan | Special permit required
Korean Demilitarized Zone | Special permission required
UNDOF ZoneandGhajar | Restricted zone.
Yemen | Travel banned
Visitor to | Visa requirement
Anguilla | Visa not required
Aruba | Visa not required
Bermuda | Visa not required
Bonaire,St. EustatiusandSaba | Visa not required
British Virgin Islands | Visa not required
San Andr茅sandLeticia | Tourist Card on arrival
Cayman Islands | Visa required
Curacao | Visa not required
French Guiana | Visa not required
French West Indies | Visa not required
Greenland | Visa not required
Margarita Island | Visa not required
Montserrat | Visa not required
Puerto Rico | Visa not required
Saint Pierre and Miquelon | Visa not required
Sint Maarten | Visa not required
Turks and Caicos Islands | Visa not required
U.S. Virgin Islands | Visa not required
Visitor to | Visa requirement
American Samoa | Electronic authorization
Ashmore and Cartier Islands | Special authorisation required
Clipperton Island | Special permit required
Cook Islands | Visa not required
Lau Province | Special permission required
French Polynesia | Visa not required
Guam | Visa not required
New Caledonia | Visa not required
Niue | Visa on arrival
Northern Mariana Islands | Visa not required
Pitcairn Islands | Visa not required
United States Minor Outlying Islands | Special permits required
Wallis and Futuna | Visa not required
Visitor to | Visa requirement
Gal谩pagos | Pre-registration required
Visitor to | Visa requirement
Falkland Islands | Visa not required
South Georgia and the South Sandwich Islands | Permit required
Antarctica | Special permits required
Has already crawled 90 countries
Fetching data for Kuwait...
Fetching Kuwait successfully
Processing table 1 ...
Afghanistan | Visa required
Albania | Visa not required
Algeria | Visa required
Andorra | Visa required
Angola | Visa required
Antigua and Barbuda | Electronic Entry Visa
Argentina | Visa required
Armenia | eVisa / Visa on arrival
Australia | Visa required
Austria | Visa required
Azerbaijan | eVisa / Visa on arrival
Bahamas | Visa not required
Bahrain | Visa not required
Bangladesh | Visa on arrival
Barbados | Visa required
Belarus | Visa not required
Belgium | Visa required
Belize | Visa required
Benin | eVisa / Visa on arrival
Bhutan | Visa required
Bolivia | Visa on arrival
Bosnia and Herzegovina | Visa not required
Botswana | Visa not required
Brazil | Visa required
Brunei | Visa on arrival
Bulgaria | Visa required
Burkina Faso | Visa required
Burundi | Visa required
Cambodia | eVisa / Visa on arrival
Cameroon | Visa required
Canada | Visa required
Cape Verde | Visa on arrival
Central African Republic | Visa required
Chad | Visa required
Chile | Visa required
China | Visa required
Colombia | Visa required
Comoros | Visa on arrival
Republic of the Congo | Visa required
Democratic Republic of the Congo | Visa required
Costa Rica | Visa required
C么te d'Ivoire | Visa required
Croatia | Visa required
Cuba | Visa required
Cyprus | Visa required
Czech Republic | Visa required
Denmark | Visa required
Djibouti | eVisa
Dominica | Visa not required
Dominican Republic | Visa not required
Ecuador | Visa not required
Egypt | Visa not required
El Salvador | Visa not required
Equatorial Guinea | Visa required
Eritrea | Visa required
Estonia | Visa required
Eswatini | Visa not required
Ethiopia | eVisa / Visa on arrival
Fiji | Visa required
Finland | Visa required
France | Visa required
Gabon | eVisa / Visa on arrival
Gambia | Visa required
Georgia | Visa not required
Germany | Visa required
Ghana | Visa required
Greece | Visa required
Grenada | Visa required
Guatemala | Visa not required
Guinea | Visa required
Guinea-Bissau | eVisa / Visa on arrival
Guyana | Visa required
Haiti | Visa not required
Honduras | Visa not required
Hungary | Visa required
Iceland | Visa required
India | Visa required
Indonesia | Visa not required
Iran | Visa on arrival
Iraq | Visa on arrival
Ireland | Visa required
Israel | Visa required
Italy | Visa required
Jamaica | Visa required
Japan | Visa required
Jordan | Visa not required
Kazakhstan | Visa required
Kenya | eVisa / Visa on arrival
Kiribati | Visa required
North Korea | Visa required
South Korea | Visa not required
Kyrgyzstan | Visa not required
Laos | Visa on arrival
Latvia | Visa required
Lebanon | Visa not required
Lesotho | eVisa
Liberia | Visa required
Libya | Visa required
Liechtenstein | Visa required
Lithuania | Visa required
Luxembourg | Visa required
Macedonia | Visa required
Madagascar | Visa on arrival
Malawi | Visa on arrival
Malaysia | Visa not required
Maldives | Visa on arrival
Mali | Visa required
Malta | Visa required
Marshall Islands | Visa on arrival
Mauritania | Visa on arrival
Mauritius | Visa not required
Mexico | Visa required
Micronesia | Visa not required
Moldova | Visa required
Monaco | Visa required
Mongolia | Visa required
Montenegro | Visa not required
Morocco | Visa not required
Mozambique | Visa on arrival
Myanmar | eVisa
Namibia | Visa required
Nauru | Visa required
Nepal | Visa on arrival
Netherlands | Visa required
New Zealand | Visa not required
Nicaragua | Visa not required
Niger | Visa required
Nigeria | Visa required
Norway | Visa required
Oman | Visa not required
Pakistan | Visa required
Palau | Visa on arrival
Panama | Visa not required
Papua New Guinea | Visa required
Paraguay | Visa required
Peru | Visa required
Philippines | Visa not required
Poland | Visa required
Portugal | Visa required
Qatar | Visa not required
Romania | Visa required
Russia | Visa required
Rwanda | eVisa / Visa on arrival
Saint Kitts and Nevis | Visa not required
Saint Lucia | Visa not required
Saint Vincent and the Grenadines | Visa not required
Samoa | Entry Permit on arrival
San Marino | Visa required
S茫o Tom茅 and Pr铆ncipe | Visa not required
Saudi Arabia | Visa not required
Senegal | Visa on arrival
Serbia | Visa not required
